training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/rep/critic_loss,training/rep/q_max,training/rep/q_mean,training/rep/q_min,training/rep/v_max,training/rep/v_mean,training/rep/v_min,training/rep/value_loss,training/value/avg_grad_est,training/value/avg_speed,training/value/boundary_loss,training/value/fk_loss,training/value/resistance,training/value/v_mean,training/value/value_loss,time/epoch_time,time/total_time,step
48.80872344970703,0.1333068162202835,-7.5078887939453125,0.039095163345336914,1.0,3.504380702972412,-3.022289276123047,136.54019165039062,1.7374072074890137,6.563403606414795,-16.78911018371582,-46.027530670166016,8.658137321472168,-16.43960952758789,-45.482391357421875,0.5368248224258423,0.7914931178092957,1.0,0.34087154269218445,0.34087154269218445,0.8304352760314941,-5.028610706329346,0.4859846234321594,0.02397601914405823,299.2649116516113,11000
54.53545379638672,0.08621988445520401,-7.50576114654541,0.038563355803489685,1.0,24.025421142578125,-20.473262786865234,586.8232421875,3.104769706726074,6.72513484954834,-17.81049346923828,-50.159461975097656,8.133508682250977,-17.19457244873047,-49.655941009521484,1.266385555267334,0.826690137386322,1.0,0.413337379693985,0.413337379693985,0.7993490099906921,-5.228882312774658,0.4194972515106201,0.02396323323249817,323.2281541824341,12000
49.10218048095703,0.0449051558971405,-7.499319076538086,0.03695265203714371,1.0,8.446288108825684,-8.64113998413086,248.63938903808594,1.67104971408844,7.765586853027344,-18.796550750732422,-54.04734420776367,7.28520393371582,-18.44013214111328,-53.58317565917969,0.38433337211608887,0.8341426253318787,1.0,0.40483853220939636,0.40483853220939636,0.8118513822555542,-5.252870559692383,0.2646968364715576,0.023967694997787475,347.1958577632904,13000
50.44694137573242,0.07319087535142899,-7.485132217407227,0.03340594843029976,1.0,6.436926364898682,-5.74012565612793,293.35028076171875,1.6587684154510498,6.073190689086914,-18.64325714111328,-57.079349517822266,6.482805252075195,-18.323196411132812,-56.64580535888672,0.49218428134918213,0.8209742903709412,1.0,0.41935545206069946,0.41935545206069946,0.7398055195808411,-5.040596961975098,0.30179184675216675,0.023960492610931396,371.15635919570923,14000
51.86310577392578,0.06314532458782196,-7.496351718902588,0.03621089458465576,1.0,8.612693786621094,-9.11383056640625,246.20018005371094,2.0325260162353516,5.748627662658691,-17.825746536254883,-59.47532653808594,7.165656566619873,-17.469585418701172,-59.0661735534668,0.4428473711013794,0.8475655913352966,1.0,0.41398340463638306,0.41398340463638306,0.6857137680053711,-5.1021013259887695,0.15156911313533783,0.02397408366203308,395.13045167922974,15000
49.97589111328125,0.04021265730261803,-7.4658684730529785,0.028590127825737,1.0,32.873809814453125,-30.286165237426758,423.28271484375,1.7274703979492188,5.190234661102295,-19.758771896362305,-64.54976654052734,6.302549362182617,-19.394001007080078,-64.19168090820312,0.6041731238365173,0.8429633975028992,1.0,0.45860108733177185,0.45860108733177185,0.7269036769866943,-5.439894199371338,0.3783413767814636,0.023973859548568725,419.1043200492859,16000
52.377098083496094,0.03491133451461792,-7.459963321685791,0.02711379900574684,1.0,30.91123390197754,-34.86002731323242,650.0730590820312,4.487694263458252,7.524630546569824,-19.86217498779297,-71.06849670410156,8.01222038269043,-19.588743209838867,-70.77626037597656,0.8238286375999451,0.8258148431777954,1.0,0.41835686564445496,0.41835686564445496,0.7277987003326416,-5.073770999908447,0.5362391471862793,0.02396366262435913,443.06799483299255,17000
48.23516845703125,-0.007292606867849827,-7.49001407623291,0.03462648391723633,1.0,9.17017936706543,-11.866707801818848,312.03271484375,9.336491584777832,6.802109241485596,-20.491708755493164,-75.96502685546875,9.05334758758545,-20.161270141601562,-75.72225189208984,0.4687587022781372,0.857062041759491,1.0,0.45029616355895996,0.45029616355895996,0.7690233588218689,-5.433432102203369,0.4602349102497101,0.023963698625564574,467.03170680999756,18000
51.017799377441406,0.05869913846254349,-7.464449882507324,0.028235360980033875,1.0,11.24238109588623,-11.707529067993164,315.63641357421875,9.313175201416016,8.370003700256348,-21.331777572631836,-81.88197326660156,10.023295402526855,-20.872276306152344,-81.70527648925781,0.5532829165458679,0.827814519405365,1.0,0.43979954719543457,0.43979954719543457,0.7146331071853638,-5.194616317749023,0.45060932636260986,0.02396367597579956,490.99539256095886,19000
49.84700012207031,0.1022520437836647,-7.449319839477539,0.024452928453683853,1.0,50.635284423828125,-48.803619384765625,685.573974609375,6.349050045013428,6.3946452140808105,-21.355058670043945,-88.68867492675781,6.715407371520996,-20.92418098449707,-88.57441711425781,0.5833246111869812,0.8189494013786316,1.0,0.40634235739707947,0.40634235739707947,0.6511715054512024,-5.464929580688477,0.629163384437561,0.023959063053131103,514.9544644355774,20000
47.70960235595703,0.04427444189786911,-7.496068000793457,0.03613991662859917,1.0,51.383583068847656,-51.650455474853516,831.631591796875,2.8194503784179688,6.548269271850586,-22.727602005004883,-94.54231262207031,7.422036170959473,-22.337169647216797,-94.48188781738281,0.6326704025268555,0.8322866559028625,1.0,0.44818171858787537,0.44818171858787537,0.7020540237426758,-5.4160332679748535,0.3153051435947418,0.02397519874572754,538.9296715259552,21000
45.88215637207031,0.026806805282831192,-7.4696736335754395,0.029541391879320145,1.0,52.37332534790039,-46.3575325012207,922.321533203125,9.89318561553955,6.852122783660889,-22.799068450927734,-91.5328369140625,8.836915969848633,-22.19169044494629,-91.44731140136719,1.9418312311172485,0.8253189921379089,1.0,0.36161962151527405,0.36161962151527405,0.6605633497238159,-5.8894829750061035,0.6543325185775757,0.023964044094085694,562.8937289714813,22000
47.22416687011719,0.07646814733743668,-7.47245979309082,0.030237972736358643,1.0,19.170534133911133,-15.794286727905273,398.12799072265625,2.56058406829834,6.759160041809082,-23.2584171295166,-101.05155944824219,8.271038055419922,-22.860572814941406,-101.06217956542969,0.7657147645950317,0.8355766534805298,1.0,0.43710359930992126,0.43710359930992126,0.6442744731903076,-5.755973815917969,0.5994201898574829,0.023969213008880615,586.8629503250122,23000
53.138038635253906,0.10629866272211075,-7.492679595947266,0.03529292717576027,1.0,38.03801345825195,-42.04438400268555,795.4107055664062,5.603751182556152,7.320131301879883,-22.878353118896484,-106.55255889892578,7.354198455810547,-22.560165405273438,-106.61874389648438,0.762509286403656,0.804718017578125,1.0,0.3937043845653534,0.3937043845653534,0.6402034759521484,-5.295200347900391,0.3815543055534363,0.023964972496032716,610.8279316425323,24000
53.22481155395508,0.019930250942707062,-7.456671714782715,0.02629093825817108,1.0,64.02320861816406,-63.66841125488281,1062.972900390625,8.79510498046875,8.350696563720703,-24.06794548034668,-108.95818328857422,9.52485466003418,-23.60921287536621,-109.05122375488281,0.7760061621665955,0.8503608703613281,1.0,0.4356369078159332,0.4356369078159332,0.6715773344039917,-5.654620170593262,0.667933464050293,0.023964961767196657,634.792902469635,25000
47.385276794433594,-0.0469166561961174,-7.507610321044922,0.039025455713272095,1.0,301.8854064941406,-277.9961242675781,3930.86572265625,5.6080217361450195,7.589449882507324,-23.693435668945312,-114.77999877929688,9.306365966796875,-23.347900390625,-114.93421936035156,0.6925184726715088,0.8426468968391418,1.0,0.4116155207157135,0.4116155207157135,0.7301638126373291,-5.515837669372559,0.7832322120666504,0.024178106546401977,658.9710175991058,26000
52.25529479980469,0.045059774070978165,-7.479998588562012,0.03212258592247963,1.0,31.1424503326416,-28.14838218688965,662.9552612304688,3.3909718990325928,8.224810600280762,-23.42089080810547,-119.99305725097656,9.23139762878418,-23.216571807861328,-120.19500732421875,0.6784191727638245,0.8637374043464661,1.0,0.465231716632843,0.465231716632843,0.7174039483070374,-5.574442386627197,0.39320242404937744,0.023938631772994996,682.909658908844,27000
50.502052307128906,0.046860937029123306,-7.450761318206787,0.024813277646899223,1.0,8.914168357849121,-8.71351432800293,371.7822265625,2.7739291191101074,9.011032104492188,-25.054527282714844,-121.31967163085938,7.523595809936523,-24.75244903564453,-121.53501892089844,0.8056179285049438,0.8583194613456726,1.0,0.5824940204620361,0.5824940204620361,0.6127089262008667,-5.556029319763184,0.6590029001235962,0.02393862819671631,706.8482961654663,28000
49.2718391418457,0.07711844891309738,-7.462004661560059,0.027624055743217468,1.0,9.725912094116211,-10.975177764892578,352.3385314941406,2.738948106765747,11.016121864318848,-23.873306274414062,-129.5917510986328,13.392199516296387,-23.59564208984375,-129.89065551757812,0.6955453157424927,0.8543140292167664,1.0,0.5028437376022339,0.5028437376022339,0.5684393048286438,-5.3496198654174805,0.38843268156051636,0.023946162462234497,730.7944705486298,29000
48.00376892089844,0.034772127866744995,-7.471837043762207,0.030082233250141144,1.0,16.22736167907715,-26.052263259887695,463.0008850097656,2.3965344429016113,7.375886917114258,-25.58350372314453,-126.63827514648438,8.764338493347168,-25.25806427001953,-126.91093444824219,0.8091331720352173,0.8336195349693298,1.0,0.4974157512187958,0.4974157512187958,0.734250545501709,-5.5185651779174805,0.519891619682312,0.02394357132911682,754.738050699234,30000
51.10219955444336,0.04234911501407623,-7.480339050292969,0.032207705080509186,1.0,34.92365264892578,-40.37652587890625,764.7393188476562,3.068819284439087,6.832576274871826,-24.971548080444336,-125.77275085449219,7.837940216064453,-24.431663513183594,-126.0330810546875,1.5002005100250244,0.8524605631828308,1.0,0.4214335083961487,0.4214335083961487,0.5669981241226196,-5.500554084777832,0.6231666207313538,0.023950909614562987,778.6889688968658,31000
47.376129150390625,-0.13330082595348358,-7.508697032928467,0.03929722309112549,1.0,38.26306915283203,-41.764923095703125,761.283203125,4.592522621154785,6.938876152038574,-23.404464721679688,-115.13037109375,8.438454627990723,-22.96176528930664,-115.283203125,0.7382522821426392,0.8270761370658875,1.0,0.432501882314682,0.432501882314682,0.7108340263366699,-5.331236362457275,0.5487124919891357,0.023938304662704468,802.6272823810577,32000
50.08031463623047,-0.06723075360059738,-7.465640068054199,0.028533026576042175,1.0,141.2960205078125,-144.20950317382812,1888.5264892578125,11.884519577026367,6.5797529220581055,-25.003477096557617,-123.77043151855469,8.09801959991455,-24.880416870117188,-124.00846099853516,1.1287221908569336,0.8590669631958008,1.0,0.44534847140312195,0.44534847140312195,0.5924915075302124,-5.385652542114258,0.8345853090286255,0.023937045812606812,826.5643367767334,33000
55.21168518066406,0.036628685891628265,-7.4617767333984375,0.02756718546152115,1.0,44.40089416503906,-41.02918243408203,646.5257568359375,3.679610013961792,9.12646770477295,-25.723182678222656,-113.44190979003906,10.858205795288086,-25.417797088623047,-113.57559204101562,0.8196033835411072,0.8570478558540344,1.0,0.5761478543281555,0.5761478543281555,0.6993882656097412,-5.794661521911621,0.6450414657592773,0.02393673849105835,850.501083612442,34000
56.24882125854492,0.032753486186265945,-7.475739479064941,0.031057750806212425,1.0,33.781822204589844,-44.952964782714844,748.3170776367188,18.962627410888672,5.374095916748047,-27.991973876953125,-110.2853012084961,8.09666919708252,-27.613525390625,-110.40021514892578,0.8012169599533081,0.8739522099494934,1.0,0.498026043176651,0.498026043176651,0.5744399428367615,-5.864655494689941,1.0535097122192383,0.02393879222869873,874.4398846626282,35000
45.23094177246094,0.04184533655643463,-7.491674423217773,0.035041604191064835,1.0,44.38865661621094,-44.045494079589844,767.4295654296875,8.716791152954102,6.9485764503479,-25.386199951171875,-106.1341323852539,7.69101619720459,-24.959182739257812,-106.19609069824219,0.6468403935432434,0.895129382610321,1.0,0.494293212890625,0.494293212890625,0.6032730340957642,-5.438178062438965,0.6346650123596191,0.02394620394706726,898.3860974311829,36000
47.7518310546875,0.01605515368282795,-7.496280193328857,0.036193013191223145,1.0,31.979246139526367,-32.36014175415039,675.3001708984375,3.846816062927246,8.624245643615723,-25.145450592041016,-102.87789154052734,7.721088886260986,-24.91400909423828,-102.9069595336914,0.8601940274238586,0.8234100341796875,1.0,0.3959852159023285,0.3959852159023285,0.6958173513412476,-5.246116638183594,0.6237293481826782,0.023936728477478027,922.3228344917297,37000
49.750511169433594,-0.052548810839653015,-7.469632148742676,0.029530946165323257,1.0,84.50619506835938,-86.41527557373047,953.7115478515625,3.341477870941162,7.433960914611816,-26.785194396972656,-117.67687225341797,6.431635856628418,-26.607879638671875,-117.85924530029297,0.9110645651817322,0.876271665096283,1.0,0.4448835551738739,0.4448835551738739,0.6385005712509155,-5.601741313934326,0.7393873333930969,0.023929850578308105,946.252692937851,38000
49.34015655517578,-0.0322989821434021,-7.460037708282471,0.027132423594594002,1.0,66.42945861816406,-71.81502532958984,958.3162841796875,7.1338043212890625,5.979955196380615,-26.274593353271484,-119.20170593261719,6.261463165283203,-25.890968322753906,-119.93106079101562,1.8673194646835327,0.827227771282196,1.0,0.3741048276424408,0.3741048276424408,0.686183512210846,-5.483793258666992,0.8794761896133423,0.023929413080215452,970.1821148395538,39000
51.76398468017578,0.019946347922086716,-7.45318603515625,0.025419559329748154,1.0,71.8162612915039,-76.44415283203125,851.870849609375,2.710841178894043,5.764239311218262,-26.797672271728516,-126.02118682861328,7.131451606750488,-26.52092933654785,-126.27787780761719,2.492043972015381,0.8878685235977173,1.0,0.509350597858429,0.509350597858429,0.750767707824707,-5.506765365600586,0.9407815337181091,0.02393119025230408,994.1133136749268,40000
50.431312561035156,0.004731006920337677,-7.463807582855225,0.028074827045202255,1.0,23.077043533325195,-28.125741958618164,650.572998046875,4.6132049560546875,8.183601379394531,-27.420974731445312,-119.20219421386719,9.287557601928711,-27.073759078979492,-120.68705749511719,2.400280237197876,0.8681649565696716,1.0,0.5281276106834412,0.5281276106834412,0.7458908557891846,-6.140303611755371,0.8153032064437866,0.02394085955619812,1018.054181098938,41000
47.46369934082031,-0.03884192183613777,-7.455540657043457,0.026008054614067078,1.0,24.29023551940918,-17.625267028808594,354.22686767578125,3.1969048976898193,6.8886799812316895,-28.191143035888672,-113.93760681152344,6.848694801330566,-28.055740356445312,-114.0783920288086,0.7815083265304565,0.8416544198989868,1.0,0.40335044264793396,0.40335044264793396,0.6199123859405518,-5.593954086303711,1.3917622566223145,0.023935029506683348,1041.9892194271088,42000
42.71209716796875,-0.06096411496400833,-7.475290775299072,0.030945684760808945,1.0,113.0018539428711,-128.5119171142578,2001.0654296875,17.87221336364746,5.435483932495117,-30.254425048828125,-117.87853240966797,7.428109169006348,-29.815567016601562,-118.05912017822266,1.9973797798156738,0.8780907988548279,1.0,0.5482242107391357,0.5482242107391357,0.5216530561447144,-5.644752025604248,1.088496208190918,0.023930220127105713,1065.919448375702,43000
53.34966278076172,0.052627578377723694,-7.46007776260376,0.027142399922013283,1.0,12.74333667755127,-13.696462631225586,364.16180419921875,2.780940532684326,6.557645320892334,-26.7734375,-118.36360931396484,7.666512966156006,-26.659568786621094,-118.55118560791016,0.5299311876296997,0.855107307434082,1.0,0.4321295917034149,0.4321295917034149,0.47924941778182983,-5.86201810836792,0.33563482761383057,0.023934392929077147,1089.8538501262665,44000
51.55225372314453,0.06298859417438507,-7.467761039733887,0.029063256457448006,1.0,206.098876953125,-218.5225372314453,3320.86083984375,7.951257228851318,6.814608573913574,-29.29267692565918,-122.11445617675781,8.236413955688477,-29.07590675354004,-122.66119384765625,1.026450276374817,0.878171443939209,1.0,0.4069095551967621,0.4069095551967621,0.4708702266216278,-5.6606292724609375,0.8942545652389526,0.023930102586746216,1113.7839612960815,45000
48.773258209228516,0.03800098970532417,-7.469508171081543,0.029499948024749756,1.0,15.248370170593262,-14.775527000427246,346.868408203125,4.49113130569458,8.48641300201416,-28.520254135131836,-124.43761444091797,9.589426040649414,-28.32168960571289,-124.68445587158203,1.4383662939071655,0.8490749597549438,1.0,0.46060141921043396,0.46060141921043396,0.7722948789596558,-5.898453712463379,0.48386693000793457,0.023940906524658204,1137.7248764038086,46000
44.495391845703125,-0.06899075955152512,-7.474601745605469,0.030773280188441277,1.0,9.062981605529785,-8.047849655151367,326.74969482421875,2.6521387100219727,10.184877395629883,-28.864273071289062,-118.25466918945312,9.743902206420898,-28.693212509155273,-118.43116760253906,0.7791311740875244,0.8430891036987305,1.0,0.47207626700401306,0.47207626700401306,0.5651159286499023,-5.500654697418213,0.9587198495864868,0.023940407514572142,1161.6652927398682,47000
50.360633850097656,-0.07665404677391052,-7.449271202087402,0.02444072999060154,1.0,32.02196502685547,-28.731952667236328,491.715087890625,3.2688827514648438,8.526408195495605,-28.54263687133789,-120.66780090332031,10.288932800292969,-28.16952133178711,-120.8765640258789,2.428976058959961,0.8871269226074219,1.0,0.4820745885372162,0.4820745885372162,0.6753661632537842,-5.5250654220581055,0.8533543348312378,0.023936395406723023,1185.6016969680786,48000
47.28881072998047,-0.03315551578998566,-7.454160690307617,0.02566312626004219,1.0,150.59286499023438,-150.30453491210938,1757.1971435546875,8.24948501586914,11.011795997619629,-29.049501419067383,-121.98773193359375,12.133127212524414,-28.688037872314453,-121.46717071533203,2.551771879196167,0.8522883653640747,1.0,0.4288778305053711,0.4288778305053711,0.5755770206451416,-5.467141151428223,0.4805419445037842,0.023932688474655153,1209.5343942642212,49000
54.64701843261719,0.09948070347309113,-7.458290100097656,0.02669542282819748,1.0,1544.1563720703125,-1624.947509765625,14918.0322265625,37.59429168701172,9.503335952758789,-27.665664672851562,-124.92142486572266,10.826615333557129,-27.53900718688965,-128.86117553710938,0.8100687265396118,0.8858448266983032,1.0,0.4747265875339508,0.4747265875339508,0.6410752534866333,-5.5797600746154785,0.6516852974891663,0.02393161129951477,1233.4660141468048,50000
57.192344665527344,-0.07609930634498596,-7.473958492279053,0.03061256930232048,1.0,48.01762390136719,-49.74225616455078,936.6846923828125,20.099483489990234,9.655871391296387,-28.356557846069336,-123.30142974853516,9.511488914489746,-28.224124908447266,-123.91081237792969,0.7668303847312927,0.85467928647995,1.0,0.4679543673992157,0.4679543673992157,0.619434118270874,-5.469333171844482,0.5423763394355774,0.024154327392578126,1257.6203498840332,51000
44.91082763671875,-0.06886330246925354,-7.451313495635986,0.024951351806521416,1.0,65.20576477050781,-61.6793327331543,1211.7901611328125,35.97880935668945,7.5082855224609375,-27.908878326416016,-119.94776153564453,7.40383768081665,-27.500553131103516,-120.13665008544922,0.652545690536499,0.864602267742157,1.0,0.6750656962394714,0.6750656962394714,0.5733855962753296,-5.6361083984375,0.7068809270858765,0.023930501222610475,1281.550862789154,52000
57.422149658203125,0.032198715955019,-7.458980560302734,0.026868050917983055,1.0,8.35081672668457,-6.852427005767822,247.06317138671875,2.0043718814849854,6.63008975982666,-29.246471405029297,-120.19054412841797,7.502056121826172,-28.966373443603516,-119.59910583496094,2.971874237060547,0.8850869536399841,1.0,0.6044136881828308,0.6044136881828308,0.562932550907135,-6.094384670257568,0.6032790541648865,0.023928107738494873,1305.478979587555,53000
57.443511962890625,0.0547601692378521,-7.437749862670898,0.02156049944460392,1.0,103.0190658569336,-89.3639907836914,1209.663818359375,28.276596069335938,8.760848999023438,-28.756813049316406,-120.77993774414062,9.555037498474121,-28.367897033691406,-121.01065063476562,2.614109992980957,0.8760609030723572,1.0,0.5241712927818298,0.5241712927818298,0.5860099792480469,-5.900800704956055,1.0287237167358398,0.023925902605056764,1329.4048898220062,54000
45.190711975097656,-0.028464358299970627,-7.449645042419434,0.024534262716770172,1.0,10.216267585754395,-9.139423370361328,327.05157470703125,3.0181682109832764,6.095471382141113,-27.463293075561523,-119.80113220214844,6.275897026062012,-27.239025115966797,-120.00114440917969,0.9282196760177612,0.8631319403648376,1.0,0.4716043472290039,0.4716043472290039,0.7124336957931519,-5.712620735168457,0.4856805205345154,0.023931055068969725,1353.3359565734863,55000
46.68260955810547,-0.08316363394260406,-7.514739513397217,0.040807902812957764,1.0,11.250260353088379,-9.619357109069824,309.76220703125,2.2851758003234863,8.401944160461426,-27.827495574951172,-121.1478271484375,8.563623428344727,-27.61060333251953,-121.36144256591797,0.5326789021492004,0.8473696112632751,1.0,0.4820309579372406,0.4820309579372406,0.6467932462692261,-5.316299915313721,0.9729108810424805,0.02394058656692505,1377.2765522003174,56000
48.15617370605469,0.030752379447221756,-7.441644668579102,0.022534174844622612,1.0,21.282407760620117,-22.53765869140625,491.65380859375,3.7329397201538086,8.245327949523926,-27.557098388671875,-120.2454833984375,9.485991477966309,-27.344850540161133,-121.21760559082031,0.6298813819885254,0.8717819452285767,1.0,0.5440818071365356,0.5440818071365356,0.6279556155204773,-5.536318302154541,0.5540487766265869,0.023927044153213502,1401.2036049365997,57000
47.517311096191406,0.0038320086896419525,-7.443955421447754,0.023111756891012192,1.0,18.765491485595703,-17.709259033203125,430.532958984375,3.4598944187164307,9.392765998840332,-27.424884796142578,-120.6955337524414,10.505191802978516,-26.999874114990234,-120.90457916259766,0.8512694835662842,0.8777790069580078,1.0,0.4527161121368408,0.4527161121368408,0.6540137529373169,-5.563997745513916,0.2748759388923645,0.023928367853164673,1425.1319813728333,58000
44.52295684814453,0.01013636589050293,-7.47174596786499,0.030059553682804108,1.0,60.504722595214844,-73.90819549560547,1084.5443115234375,13.765378952026367,9.68930435180664,-28.83521842956543,-112.65475463867188,10.670095443725586,-28.647048950195312,-112.76465606689453,0.744554340839386,0.908000111579895,1.0,0.5406748652458191,0.5406748652458191,0.6771581172943115,-5.952785491943359,0.7389822006225586,0.023930763006210328,1449.0627527236938,59000
54.3502197265625,0.034826457500457764,-7.439655780792236,0.022036857903003693,1.0,32.95641326904297,-28.881317138671875,599.2789306640625,4.945315837860107,8.296676635742188,-29.318553924560547,-113.24137878417969,8.848438262939453,-29.009925842285156,-113.37950897216797,0.7050430774688721,0.923983097076416,1.0,0.7257474660873413,0.7257474660873413,0.6567374467849731,-6.051482200622559,0.7036740779876709,0.023930190086364746,1472.9929511547089,60000
52.097068786621094,-0.032945405691862106,-7.473883628845215,0.030593853443861008,1.0,192.61459350585938,-196.66127014160156,2501.250732421875,8.765624046325684,7.956040382385254,-27.39897918701172,-111.65607452392578,9.606147766113281,-26.993919372558594,-111.35328674316406,3.1482560634613037,0.8684671521186829,1.0,0.6404194235801697,0.6404194235801697,0.6593119502067566,-5.688193321228027,1.357637882232666,0.02394161343574524,1496.934576511383,61000
53.85758972167969,0.05703405290842056,-7.446286201477051,0.02369450405240059,1.0,15.211308479309082,-15.438995361328125,385.9573669433594,2.057572364807129,8.95245361328125,-31.328012466430664,-116.46636962890625,9.303739547729492,-31.19146728515625,-117.72512817382812,0.6540806293487549,0.9123717546463013,1.0,0.857508659362793,0.857508659362793,0.817092776298523,-6.077237129211426,0.9919130802154541,0.023928362369537354,1520.8629477024078,62000
52.438232421875,0.020919591188430786,-7.476596832275391,0.03127226233482361,1.0,6.266237735748291,-7.218725681304932,224.2187957763672,2.336019992828369,7.408478736877441,-30.214344024658203,-117.11576843261719,10.275187492370605,-29.92987632751465,-117.28865051269531,0.6906348466873169,0.864602267742157,1.0,0.4857519567012787,0.4857519567012787,0.6910417675971985,-6.018921852111816,0.8390547037124634,0.023926640033721924,1544.7895979881287,63000
54.53555679321289,0.06771104782819748,-7.4579386711120605,0.02660759538412094,1.0,59.64116287231445,-53.045265197753906,951.3385620117188,4.8107008934021,9.358835220336914,-30.129812240600586,-119.20933532714844,9.842061996459961,-29.969409942626953,-119.40336608886719,0.7911293506622314,0.8927990198135376,1.0,0.6670910716056824,0.6670910716056824,0.628628134727478,-6.253509998321533,0.7217667102813721,0.023931588172912598,1568.7211952209473,64000
