training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/rep/critic_loss,training/rep/q_max,training/rep/q_mean,training/rep/q_min,training/rep/v_max,training/rep/v_mean,training/rep/v_min,training/rep/value_loss,training/value/resistance,training/value/v_mean,training/value/value_loss,time/epoch_time,time/total_time,step
313.3311767578125,0.3708076775074005,-7.429687976837158,0.019545063376426697,1.0,24.213245391845703,-19.141563415527344,852.2210693359375,2.986758232116699,8.045296669006348,-24.491817474365234,-86.06085205078125,10.77420425415039,-24.18439483642578,-85.69437408447266,0.7309715747833252,5.370161056518555,-17.146831512451172,18.244525909423828,0.42202583837509156,14669.208756923676,35000
376.0422668457031,0.4381486773490906,-7.434033393859863,0.020631199702620506,1.0,25.494808197021484,-28.68239974975586,1110.7152099609375,2.7434301376342773,7.157529830932617,-27.033111572265625,-89.29447174072266,9.745083808898926,-26.721086502075195,-89.18424224853516,1.3130582571029663,4.081660270690918,-21.045408248901367,0.13825809955596924,0.42069160866737365,15089.900409460068,36000
384.4242248535156,0.432495653629303,-7.481215953826904,0.032427314668893814,1.0,31.813199996948242,-37.29511642456055,1039.3714599609375,4.539699554443359,7.542168617248535,-27.323482513427734,-102.30390167236328,9.03327465057373,-26.98888397216797,-101.9639892578125,1.2460578680038452,3.6208908557891846,-21.529518127441406,0.15796074271202087,0.41792678213119505,15507.827252864838,37000
361.0423889160156,0.4138491749763489,-7.472522735595703,0.03025379404425621,1.0,58.96454620361328,-71.02854919433594,1267.432861328125,3.550063133239746,7.454959869384766,-26.548263549804688,-90.02954864501953,9.079967498779297,-26.388336181640625,-90.02212524414062,1.1527127027511597,4.538028240203857,-20.567684173583984,1.3838732242584229,0.41872438788414,15926.551691293716,38000
359.1197509765625,0.4406512379646301,-7.492819309234619,0.035327497869729996,1.0,43.82898712158203,-30.814111709594727,1273.445068359375,26.155384063720703,14.614840507507324,-24.231966018676758,-103.55805206298828,16.57373046875,-23.73126220703125,-103.43535614013672,9.702796936035156,5.968527317047119,-20.643035888671875,7.048186302185059,0.4186511034965515,16345.202835083008,39000
339.57855224609375,0.41951310634613037,-7.442101955413818,0.022648317739367485,1.0,25.532760620117188,-25.657075881958008,814.997314453125,2.8316330909729004,8.494720458984375,-25.53574562072754,-88.36846923828125,9.834610939025879,-25.247318267822266,-88.34332275390625,0.8167811036109924,4.870579242706299,-20.36223030090332,0.09424832463264465,0.41979053092002866,16764.993396282196,40000
368.0823669433594,0.4639348089694977,-7.441615104675293,0.02252676710486412,1.0,49.631526947021484,-42.335594177246094,1214.3154296875,5.15681266784668,7.362009525299072,-26.524690628051758,-92.10448455810547,8.047727584838867,-26.228649139404297,-91.7231674194336,1.391281008720398,4.927033424377441,-22.375225067138672,0.18917647004127502,0.4184650022983551,17183.458422660828,41000
374.7403259277344,0.4522709250450134,-7.427847862243652,0.01908489689230919,1.0,101.39306640625,-89.65691375732422,1890.338134765625,3.0538651943206787,7.877501964569092,-27.43624496459961,-91.13207244873047,10.039002418518066,-27.155189514160156,-92.2475814819336,0.5937496423721313,5.119156360626221,-21.674705505371094,0.803844690322876,0.41704103994369507,17600.49949336052,42000
386.2575378417969,0.45246782898902893,-7.4536895751953125,0.025545291602611542,1.0,24.97534942626953,-25.328170776367188,1079.4649658203125,3.0010199546813965,8.498347282409668,-27.53509521484375,-95.05000305175781,9.729019165039062,-27.189777374267578,-91.15412139892578,0.6759151220321655,4.682445049285889,-21.03652000427246,0.45869749784469604,0.4178186357021332,18018.31816482544,43000
373.3773498535156,0.4420092701911926,-7.4642791748046875,0.028192691504955292,1.0,58.23093795776367,-48.62456130981445,1335.6446533203125,10.905878067016602,6.5869574546813965,-26.068376541137695,-97.84688568115234,8.337703704833984,-25.749462127685547,-95.08622741699219,1.0790890455245972,4.521986484527588,-22.530818939208984,1.816044569015503,0.41729304909706116,18435.611241817474,44000
380.27349853515625,0.44202718138694763,-7.488641738891602,0.034283529967069626,1.0,47.56106185913086,-37.704673767089844,1354.24267578125,14.02189826965332,8.136529922485352,-27.681106567382812,-100.39472198486328,9.409222602844238,-27.478992462158203,-101.50239562988281,3.3193717002868652,4.883626937866211,-23.55785369873047,2.058284282684326,0.41863915681838987,18854.250427484512,45000
371.4731750488281,0.4245743751525879,-7.432343006134033,0.020208774134516716,1.0,182.49066162109375,-226.28643798828125,3890.86376953125,91.57206726074219,8.797484397888184,-28.347991943359375,-93.46238708496094,10.371910095214844,-28.051454544067383,-93.10612487792969,0.5015507340431213,4.2770256996154785,-24.689952850341797,0.09172958135604858,0.4163345925807953,19270.585050582886,46000
361.8101806640625,0.42447882890701294,-7.424431800842285,0.018231045454740524,1.0,19.773544311523438,-18.4282283782959,649.748291015625,2.0945937633514404,6.685138702392578,-28.23822784423828,-92.69046020507812,9.026436805725098,-27.963895797729492,-92.88322448730469,0.5521035194396973,4.730539798736572,-24.022401809692383,0.24607980251312256,0.4180033473968506,19688.58843779564,47000
358.43603515625,0.4264720380306244,-7.445734977722168,0.02355688251554966,1.0,85.92962646484375,-76.99543762207031,1561.22607421875,2.8505845069885254,7.050984859466553,-27.951478958129883,-91.48603820800781,9.338438034057617,-27.675003051757812,-91.58535766601562,0.4323742687702179,4.1963958740234375,-23.91730499267578,2.6230292320251465,0.41537472558021543,20103.963188409805,48000
360.91796875,0.41101643443107605,-7.447851181030273,0.02408577688038349,1.0,20.520809173583984,-23.28604507446289,888.7682495117188,2.1195883750915527,8.275346755981445,-26.85114097595215,-95.89957427978516,8.182465553283691,-26.50383186340332,-96.96498107910156,0.8608726859092712,3.8992502689361572,-21.570865631103516,0.16256511211395264,0.4180078864097595,20521.97111105919,49000
374.55743408203125,0.4252939522266388,-7.443840026855469,0.02308318018913269,1.0,28.890039443969727,-25.056459426879883,773.8087768554688,3.9483566284179688,9.427508354187012,-27.207399368286133,-94.5894775390625,9.923079490661621,-26.933704376220703,-94.927734375,0.768243670463562,4.233011722564697,-21.57927894592285,0.17464739084243774,0.41693222379684447,20938.90335869789,50000
349.7552795410156,0.39808517694473267,-7.4352593421936035,0.020937558263540268,1.0,92.54439544677734,-81.56178283691406,1940.468505859375,2.6977689266204834,10.911598205566406,-26.34444236755371,-96.32554626464844,12.536909103393555,-25.998035430908203,-97.33679962158203,0.5834591388702393,3.708439588546753,-22.250389099121094,0.32782381772994995,0.4180463032722473,21356.949699878693,51000
362.4718017578125,0.4195708930492401,-7.487968921661377,0.03411536291241646,1.0,41.793617248535156,-47.45955276489258,949.9564208984375,2.176645517349243,8.31000804901123,-26.903146743774414,-98.2379379272461,8.93239974975586,-26.62430191040039,-97.02232360839844,0.6268112659454346,3.9995012283325195,-22.191213607788086,2.597078561782837,0.41897265148162843,21775.922380924225,52000
371.56622314453125,0.4327068626880646,-7.450328826904297,0.024705376476049423,1.0,63.82059097290039,-65.44760131835938,1265.0380859375,8.422240257263184,8.723520278930664,-28.47926139831543,-103.38607025146484,8.48093318939209,-28.294551849365234,-103.41565704345703,0.45042917132377625,3.7026309967041016,-23.11881446838379,0.17125259339809418,0.4167172315120697,22192.639651298523,53000
390.03314208984375,0.4606856107711792,-7.424071788787842,0.018141034990549088,1.0,14.094592094421387,-13.152263641357422,555.04345703125,2.570500612258911,8.694968223571777,-26.80946922302246,-95.63804626464844,9.683448791503906,-26.563587188720703,-95.12653350830078,0.5167227387428284,4.9767866134643555,-22.464134216308594,7.424605369567871,0.4180750181674957,22610.71470808983,54000
361.8968811035156,0.41513434052467346,-7.495537281036377,0.03600717708468437,1.0,58.25318145751953,-50.187355041503906,1215.7181396484375,4.419689178466797,7.9336395263671875,-28.835866928100586,-99.02577209472656,10.74426555633545,-28.528663635253906,-100.06686401367188,1.0383689403533936,4.871623516082764,-22.029720306396484,1.0267517566680908,0.4175756893157959,23028.290427446365,55000
374.1529541015625,0.4260373115539551,-7.434312343597412,0.02070089429616928,1.0,316.1526184082031,-268.3310241699219,4070.053955078125,7.677030086517334,11.2780179977417,-27.395389556884766,-95.4957275390625,12.097480773925781,-27.046504974365234,-95.16161346435547,0.7782333493232727,5.5753092765808105,-19.761493682861328,1.194609522819519,0.4186262078285217,23446.919558286667,56000
377.7299499511719,0.43346017599105835,-7.436107635498047,0.021149994805455208,1.0,18.87662696838379,-22.050228118896484,755.3450317382812,11.674078941345215,7.200425148010254,-28.376850128173828,-97.83910369873047,8.465551376342773,-27.96877670288086,-98.04459381103516,0.596192479133606,5.227118492126465,-21.23866844177246,1.7857468128204346,0.4168676404953003,23863.787222146988,57000
371.7399597167969,0.4235750138759613,-7.453351974487305,0.02546093426644802,1.0,31.052473068237305,-32.14659881591797,1289.7396240234375,5.050754547119141,8.87319278717041,-26.433713912963867,-104.68264770507812,9.880932807922363,-26.191089630126953,-104.77838134765625,0.54409259557724,5.8702216148376465,-20.339399337768555,0.4986053705215454,0.4191510751247406,24282.93833041191,58000
360.1454772949219,0.423823744058609,-7.4342570304870605,0.020687159150838852,1.0,44.646507263183594,-43.00141143798828,1689.858642578125,6.8991475105285645,7.209731578826904,-29.296072006225586,-99.53973388671875,7.96635103225708,-29.05475616455078,-96.12303924560547,0.8546404838562012,6.892157554626465,-22.673629760742188,0.907179594039917,0.417458820104599,24700.39718937874,59000
394.89422607421875,0.4452107846736908,-7.415074348449707,0.01589174196124077,1.0,19.695110321044922,-20.549991607666016,679.1885375976562,1.7026668787002563,7.25305700302124,-29.898134231567383,-96.38457489013672,10.048948287963867,-29.63910675048828,-96.47498321533203,0.49466949701309204,6.244301795959473,-22.2216854095459,0.12102557718753815,0.41621515417099,25116.612392663956,60000
398.1380615234375,0.4354182481765747,-7.44368839263916,0.023045148700475693,1.0,15.832765579223633,-16.325214385986328,982.5254516601562,3.260282039642334,5.701442241668701,-29.969905853271484,-99.84191131591797,7.031057357788086,-29.895421981811523,-100.03732299804688,0.6458010077476501,5.894772052764893,-22.049741744995117,1.106028437614441,0.41959883546829224,25536.211276054382,61000
396.127197265625,0.4361772835254669,-7.405461311340332,0.01348836999386549,1.0,17.703216552734375,-16.046133041381836,789.1842041015625,2.213592290878296,9.489189147949219,-28.3150634765625,-100.51719665527344,9.006839752197266,-28.016422271728516,-100.5628662109375,0.6626884937286377,5.192643642425537,-20.74903106689453,0.0880240797996521,0.41817595744132996,25954.387261152267,62000
390.68408203125,0.4217393398284912,-7.469142913818359,0.029408667236566544,1.0,16.25210952758789,-18.50114631652832,828.7677612304688,2.684112787246704,8.015812873840332,-28.967811584472656,-102.60521697998047,12.106648445129395,-28.735782623291016,-102.49375915527344,0.529197096824646,5.1499433517456055,-21.071521759033203,0.16010785102844238,0.4195219085216522,26373.909214258194,63000
371.5372009277344,0.4256848096847534,-7.451707363128662,0.025049980729818344,1.0,66.8444595336914,-61.970760345458984,1099.023193359375,8.485299110412598,13.782868385314941,-28.298206329345703,-99.229736328125,17.037199020385742,-28.05463409423828,-97.78996276855469,2.571171283721924,4.793084144592285,-22.30066680908203,0.187141552567482,0.4174450254440308,26791.354277849197,64000
351.3927001953125,0.3870711922645569,-7.428771018981934,0.019315799698233604,1.0,41.45330047607422,-42.11297607421875,1478.3204345703125,6.004970550537109,7.6851935386657715,-30.600303649902344,-101.10376739501953,9.483352661132812,-30.292675018310547,-101.19673156738281,0.8295613527297974,4.890807151794434,-22.33657455444336,0.18870922923088074,0.416926780462265,27208.281095266342,65000
385.6352844238281,0.4268803000450134,-7.427901268005371,0.019098613411188126,1.0,10.260950088500977,-9.216504096984863,577.9149169921875,2.5464026927948,11.134370803833008,-29.9262752532959,-102.28654479980469,10.061979293823242,-29.628982543945312,-101.17346954345703,0.5431049466133118,4.408846378326416,-23.22783088684082,0.11872246116399765,0.4167391700744629,27625.020288705826,66000
397.4724426269531,0.43290096521377563,-7.440767765045166,0.022314930334687233,1.0,17.876998901367188,-19.981403350830078,775.0324096679688,2.484272003173828,10.964791297912598,-29.372568130493164,-105.43370819091797,11.384986877441406,-29.093172073364258,-105.35191345214844,0.7864482998847961,4.117068290710449,-22.998083114624023,0.16861705482006073,0.4176071979999542,28042.627512454987,67000
381.1501159667969,0.4151098430156708,-7.467506408691406,0.02899954468011856,1.0,95.501953125,-84.30792999267578,2334.62109375,16.248205184936523,11.628094673156738,-28.23004913330078,-107.03449249267578,12.699398040771484,-27.828868865966797,-107.5058364868164,2.8124611377716064,4.35978889465332,-22.24710464477539,0.7772423028945923,0.419132532119751,28461.760074853897,68000
359.54730224609375,0.3967474400997162,-7.486808776855469,0.033825311809778214,1.0,117.57792663574219,-99.75834655761719,1324.5950927734375,12.431788444519043,10.420502662658691,-27.643253326416016,-99.97968292236328,10.905696868896484,-27.398117065429688,-100.25765991210938,3.0843467712402344,4.312199115753174,-21.310810089111328,1.0818926095962524,0.41609907627105713,28877.85919523239,69000
403.43194580078125,0.43831369280815125,-7.424676895141602,0.018292412161827087,1.0,65.00373840332031,-71.8939208984375,1518.259033203125,2.7755677700042725,8.527348518371582,-30.307689666748047,-112.9724349975586,9.546489715576172,-30.09152603149414,-113.051025390625,0.547255277633667,4.504746437072754,-23.880844116210938,0.8277449607849121,0.41961253142356875,29297.471764087677,70000
363.59698486328125,0.4016936421394348,-7.516264915466309,0.04118919000029564,1.0,26.169408798217773,-22.95818328857422,821.7007446289062,10.00448989868164,9.241385459899902,-28.88214111328125,-115.07979583740234,10.600893020629883,-28.705162048339844,-115.35184478759766,1.93915593624115,4.433216094970703,-21.04590606689453,6.219903945922852,0.41758260893821714,29715.054400920868,71000
366.59027099609375,0.3996776342391968,-7.431170463562012,0.019915319979190826,1.0,10.639525413513184,-12.087382316589355,354.3110656738281,1.3911212682724,8.083083152770996,-29.228845596313477,-114.41167449951172,8.94251823425293,-28.99620819091797,-113.56562042236328,0.3040832579135895,4.470269203186035,-22.01092529296875,0.0743945837020874,0.41891009783744815,30133.964536190033,72000
370.331298828125,0.41038572788238525,-7.419489860534668,0.016995370388031006,1.0,26.955684661865234,-23.6761417388916,808.5050659179688,2.2691357135772705,8.957874298095703,-29.94341278076172,-107.47915649414062,10.173491477966309,-29.66376495361328,-105.40449523925781,0.46712809801101685,4.077578067779541,-23.59811019897461,0.12467283010482788,0.41830785274505616,30552.272426128387,73000
348.9013977050781,0.37529364228248596,-7.407927989959717,0.014105161651968956,1.0,81.6636962890625,-86.62757873535156,1714.9365234375,9.331090927124023,9.855060577392578,-30.83387565612793,-119.28150177001953,11.141958236694336,-30.543415069580078,-117.951904296875,0.5345975756645203,4.341826915740967,-22.209983825683594,3.8778085708618164,0.4185368983745575,30970.80935025215,74000
370.1600036621094,0.37488892674446106,-7.428734302520752,0.019306715577840805,1.0,10.046112060546875,-11.278690338134766,696.86962890625,1.5631990432739258,8.910858154296875,-31.160388946533203,-104.72468566894531,9.414026260375977,-30.955162048339844,-104.85599517822266,0.4393041431903839,4.861357688903809,-23.82805061340332,6.170270919799805,0.42024891901016237,31391.058323144913,75000
349.1446838378906,0.3681226372718811,-7.435024261474609,0.020878925919532776,1.0,46.538002014160156,-52.64255142211914,605.1224975585938,2.6729068756103516,9.648967742919922,-29.271488189697266,-119.08414459228516,11.352691650390625,-29.043743133544922,-119.70040130615234,0.7125399112701416,3.674765110015869,-19.530921936035156,0.19048374891281128,0.4175302972793579,31808.58865213394,76000
